vin,perc_days,avg_daily_max,avg_daily_mean,overall_max,overall_mean,mean_day_length_g,mean_day_length_r_g,mean_drive_length_r_g,mean_drive_length_g
ZHWUF4ZF3LLA13109,0.07207207207207207,125.53044265023112,47.44464775038521,133.576,47.44464775038521,2757,1398.5714285714287,611.875,1654.2
ZHWUF4ZF3LLA13210,0.5,122.01220910425845,44.13288859030837,165.762,44.13288859030837,1336.3333333333333,1312.25,374.92857142857144,801.8
ZHWUF4ZF3LLA13305,0.16591928251121077,119.7882911856171,59.44375404373178,154.497,59.44375404373178,2302.1481481481483,1849.388888888889,912.027397260274,1243.16
ZHWUF4ZF3LLA13546,0.21359223300970873,126.14662471949639,69.41513294019626,165.762,69.41513294019626,2647.1111111111113,1596.142857142857,684.0612244897959,1191.2
ZHWUF4ZF3LLA13885,0.368,153.77223027384065,61.67782620476125,212.433,61.67782620476125,5113.882352941177,2663.6222222222223,705.0764705882353,1931.911111111111
ZHWUF4ZF3LLA14230,0.4122137404580153,137.81470664968816,55.590368715696464,197.949,55.590368715696464,2680.625,2311.277777777778,982.7480314960629,1448.9864864864865
ZHWUF4ZF3LLA14485,0.6071428571428571,132.8577168937277,51.374028149147314,207.605,51.374028149147314,2469.3529411764707,2246,771.3535353535353,1825.1739130434783
ZHWUF4ZF3LLA14793,0.15503875968992248,187.40772373863044,80.95362767381077,254.276,80.95362767381077,3403.0625,3930.4736842105262,1009.1756756756756,1471.5945945945946
ZHWUF4ZF4LLA12731,0.07142857142857142,169.38173804501608,49.184864726688104,196.34,49.184864726688104,43.37777777777778,34.57333333333334,13.297435897435898,26.026666666666667
ZHWUF4ZF4LLA13491,0.22330097087378642,130.14506975624528,67.6660218031794,154.497,67.6660218031794,2058.133333333333,2228.521739130435,674.421052631579,1342.2608695652175
ZHWUF4ZF4LLA13510,0.4895833333333333,191.01786756925125,71.05223907221483,252.667,71.05223907221483,2382.825,2308.0851063829787,1063.5294117647059,1206.493670886076
ZHWUF4ZF4LLA13989,0.03571428571428571,158.96435646618198,66.10826554747743,167.372,66.10826554747742,9123,9923.666666666666,1566.8947368421052,2488.090909090909
ZHWUF4ZF4LLA14396,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWUF4ZF5LLA12740,0.5145631067961165,110.74540588995333,34.29890995038074,167.372,34.29890995038074,3426.2820512820513,2904.653846153846,1006.9466666666667,1391.9270833333333
ZHWUF4ZF5LLA13371,0.07216494845360824,146.75790654545455,52.81951759530792,167.372,52.81951759530792,2593,1864,699,1481.7142857142858
ZHWUF4ZF5MLA16952,0.16666666666666666,122.34202263227165,58.19385640642274,146.45,58.19385640642274,5014.9047619047615,4083.9375,1921.8529411764705,3631.4827586206898
ZHWUF4ZF5MLA17583,0.19444444444444445,133.71328837963992,63.601267177150476,180.247,63.601267177150476,2545.75,1958.8214285714287,794.8840579710145,1508.5925925925926
ZHWUF4ZF6LLA13153,0.37777777777777777,154.21047449424063,76.01926188752299,188.293,76.01926188752299,2259.4827586206898,2343.5454545454545,1031.16,1424.4565217391305
ZHWUF4ZF6LLA13315,0.10975609756097561,108.32654450450451,43.97481644324324,154.497,43.97481644324324,1955.75,1779.2222222222222,727.8636363636364,977.875
ZHWUF4ZF6LLA13427,0.375,118.99561001378042,39.151336903996324,130.357,39.151336903996324,7838.5,7864.5,3145.8,3919.25
ZHWUF4ZF6LLA13461,0.039473684210526314,159.27446685863873,87.03096439354276,177.028,87.03096439354276,2500,1821.5,971.4666666666667,1785.7142857142858
ZHWUF4ZF6LLA13539,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWUF4ZF6LLA14352,0.17834394904458598,106.84636586694387,45.73096196361747,122.31,45.73096196361747,3489.4666666666667,2431.5925925925926,737.6741573033707,1586.121212121212
ZHWUF4ZF7LLA12545,0.23529411764705882,158.74827930722893,55.86773701054217,244.62,55.86773701054217,2045,1396.142857142857,751.7692307692307,2045
ZHWUF4ZF7LLA12724,0.2815533980582524,152.17362551621108,82.0136335238398,170.59,82.0136335238398,5000.411764705882,3920.464285714286,1143.46875,2833.5666666666666
ZHWUF4ZF7LLA13274,0.42105263157894735,207.93582641723685,67.66109872761683,260.714,67.66109872761683,2165.266666666667,3065.8,821.1964285714286,1119.9655172413793
ZHWUF4ZF7LLA13324,0.1282051282051282,195.25574855197456,71.55042510667272,225.308,71.55042510667272,2741.25,1477.4444444444443,492.48148148148147,1218.3333333333333
ZHWUF4ZF7LLA13405,0.49746192893401014,200.60138117580357,72.2747353785599,307.385,72.2747353785599,3590.127659574468,3737.463917525773,1233.108843537415,1533.9636363636364
ZHWUF4ZF7LLA13629,0.16071428571428573,146.40938822157435,50.78582174198251,204.387,50.78582174198251,1535.6666666666667,1059.625,498.6470588235294,1535.6666666666667
ZHWUF4ZF7LLA14859,0.25,154.36777187244581,73.15188655851394,172.2,73.15188655851394,4542.125,3743.8571428571427,1164.7555555555555,2271.0625
ZHWUF4ZF7NLA18235,0.21428571428571427,126.33730503194889,60.160151477635786,141.622,60.160151477635786,51.3,36.97777777777778,27.733333333333334,34.2
ZHWUF4ZF8LLA13350,0.14705882352941177,173.27685840417954,75.33609858822132,202.777,75.33609858822133,4962,4474.615384615385,938.2258064516129,1526.7692307692307
ZHWUF4ZF8LLA13462,0.42857142857142855,185.58469537366548,97.48845702253855,189.903,97.48845702253855,721,383.6666666666667,143.875,721
ZHWUF4ZF8LLA13512,0.14678899082568808,149.8962803930799,71.1636096469342,167.372,71.16360964693422,4605.833333333333,3899.875,1327.6170212765958,2512.2727272727275
ZHWUF4ZF8LLA14224,0.2375,193.46560605136773,71.3555392869075,257.495,71.3555392869075,3546.875,3791.842105263158,1029.2142857142858,1576.388888888889
ZHWUF4ZF8MLA17156,0.06701030927835051,159.01837706979668,68.97882519597569,194.731,68.97882519597569,34.65769230769231,37.31153846153846,20.210416666666667,20.479545454545455
ZHWUF4ZF9LLA13499,0.7692307692307693,109.03599756324405,58.340214367559525,117.482,58.340214367559525,63.919444444444444,59.985,16.6625,34.86515151515152
ZHWUF4ZF9LLA13650,0.06172839506172839,151.81005561555077,64.6535701349892,172.2,64.6535701349892,1771.75,2454,981.6,1771.75
ZHWUF4ZF9LLA13776,0.4444444444444444,208.3922804094928,71.90000578873895,267.151,71.90000578873895,2790.6666666666665,1770.875,643.9545454545455,1395.3333333333333
ZHWUF4ZF9MLA16016,0.9166666666666666,173.57111436668848,62.91388174187922,225.308,62.91388174187922,49.47142857142857,52.25833333333333,17.419444444444444,28.858333333333334
ZHWUF4ZF9MLA17473,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWUF4ZFXLLA11020,0.18654434250764526,170.30964341722793,71.73865145669384,231,71.73865145669384,8009.103448275862,4780.216666666666,1517.5291005291006,3366.144927536232
ZHWUF4ZFXLLA12944,0.6435643564356436,128.77609089460861,60.85706058724308,167.372,60.85706058724308,3459.467741935484,3608.59375,912.8458498023715,1146.9893048128342
ZHWUF4ZFXLLA13270,0.11170212765957446,117.57045104569623,54.67974297064036,228.527,54.67974297064036,4509.857142857143,4021.315789473684,2183,3714
ZHWUF4ZFXLLA13740,0.23809523809523808,141.90081087116565,78.69788930470348,164.153,78.69788930470348,2096.5,1693.888888888889,952.8125,2096.5
ZHWUF4ZFXLLA13818,0.22784810126582278,156.10315679300456,80.97193161052691,188.293,80.97193161052691,2918.1071428571427,2180.396226415094,882.1450381679389,1776.2391304347825
ZHWUF4ZFXLLA15259,0.14545454545454545,125.5786002448211,49.5326345047081,175.419,49.5326345047081,1295.5384615384614,639.4516129032259,319.7258064516129,990.7058823529412
ZHWUF5,0,NA,NA,NA,NA,NA,NA,NA,NA
ZHWUF5ZF0LLA14661,0.40350877192982454,178.15348675339226,59.020579262728745,267.151,59.020579262728745,3215.0925925925926,3300.8382352941176,916.1510204081633,1564.099099099099
ZHWUF5ZF0LLA14708,0.44285714285714284,190.7900123815979,70.50627528679149,226.918,70.50627528679149,2707.4285714285716,2569.935483870968,617.5813953488372,750.5742574257425
ZHWUF5ZF0LLA15230,0.5,136.3433822886572,61.68612585856048,177.028,61.68612585856048,2544.9761904761904,3120.164705882353,1016.1455938697318,1149.3440860215053
ZHWUF5ZF0MLA15858,0.43137254901960786,167.09560783802334,66.9992960329444,223.699,66.9992960329444,1643.076923076923,1191.9545454545455,485.6111111111111,970.9090909090909
ZHWUF5ZF0MLA16234,0.3401639344262295,141.6475904730887,60.57004819256471,162.544,60.57004819256471,4107.449275362319,4187.09756097561,1330.7829457364342,1968.1527777777778
ZHWUF5ZF0MLA16301,0.38686131386861317,148.75006637075148,69.35130012928121,188.293,69.35130012928121,3957.793103448276,2969.009433962264,1088.9792387543253,2125.4814814814813
ZHWUF5ZF0MLA16332,0.33090909090909093,187.63985574182513,70.05310663431804,268.76,70.05310663431804,3041.2837837837837,2825.088888888889,1277.678391959799,1844.7131147540983
ZHWUF5ZF0MLA16394,0.20224719101123595,117.52429195278579,58.03109796183457,180.247,58.03109796183457,3619.9347826086955,3176.574074074074,1216.5602836879432,1513.790909090909
ZHWUF5ZF0MLA16430,0.416988416988417,188.9708099095384,73.6746857070679,251.058,73.6746857070679,6316.906666666667,7146.805555555556,799.8497409326425,1639.3356401384083
ZHWUF5ZF0MLA16539,0.4186046511627907,170.08344163214025,54.36975650002274,262.323,54.36975650002274,5861.336734693878,6670.972222222223,1024.8435277382646,1565.1525885558583
ZHWUF5ZF0MLA16606,0.5344827586206896,162.02516240029297,73.65271235412922,199.559,73.6527123541292,4139.4157303370785,4654.653225806452,932.4345718901454,1823.8019801980197
ZHWUF5ZF0MLA16797,0.5341880341880342,110.99639856864275,52.61074396125845,154.497,52.61074396125845,1585.15625,1259.704,622.3833992094861,1067.8947368421052
ZHWUF5ZF0MLA16895,0.19786096256684493,136.38677470068694,66.9738028155054,177.028,66.9738028155054,2280.1071428571427,1985.5,871.6829268292682,1358.3617021276596
ZHWUF5ZF0MLA16931,0.09361702127659574,129.8603799237192,74.6943953056386,157.716,74.6943953056386,5224.714285714285,3038.5454545454545,983.0588235294117,4063.6666666666665
ZHWUF5ZF0MLA17108,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWUF5ZF0MLA17173,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWUF5ZF0MLA17772,0.4838709677419355,155.0424192090581,62.84491054479816,223.699,62.84491054479816,1933.3921568627452,1857.8833333333334,796.2357142857143,939.0761904761905
ZHWUF5ZF0NLA18194,0.30303030303030304,71.84529862815884,33.587069350180506,172.2,33.587069350180506,766.75,613.2222222222222,250.86363636363637,613.4
ZHWUF5ZF1LLA15348,0.6062992125984252,145.98310118133261,42.14098054271122,202.777,42.14098054271122,2506.287878787879,2587.4266666666667,792.0693877551021,908.8736263736264
ZHWUF5ZF1MLA16047,0.04790419161676647,113.39735832037326,48.973608063763606,149.669,48.973608063763606,23.397222222222222,23.397222222222222,15.598148148148148,15.598148148148148
ZHWUF5ZF1MLA16050,0.07608695652173914,109.35134480035103,39.37701597191751,128.748,39.37701597191751,1750,1729.2857142857142,1513.125,1750
ZHWUF5ZF1MLA16372,0.10948905109489052,121.45295288746861,49.67090504679297,186.684,49.67090504679297,2327.3809523809523,2061.310344827586,756.6835443037975,1320.945945945946
ZHWUF5ZF1MLA16422,0.1111111111111111,130.76025142951687,41.69329710566954,164.153,41.69329710566954,2593.8214285714284,2666.310344827586,715.9537037037037,943.2077922077922
ZHWUF5ZF1MLA16629,0.7616822429906542,192.7092622905071,67.56998950537387,312.213,67.56998950537387,7864.576,8634.6543209876545,1119.9471577261809,2199.2662192393736
ZHWUF5ZF1MLA16758,0.1623931623931624,162.48677889450624,73.17877720705539,228.527,73.17877720705539,2050.8260869565215,1699.2222222222222,774.3291139240506,1310.25
ZHWUF5ZF1MLA16808,0.13043478260869565,100.42447757028405,40.72835633284778,136.794,40.72835633284778,4123.652173913043,3469.3333333333335,1156.4444444444443,1554.8196721311476
ZHWUF5ZF1MLA16887,0.15702479338842976,142.039541200079,66.22587578812262,175.419,66.22587578812262,3713.5714285714284,3587.0263157894738,914.8120805369127,1733
ZHWUF5ZF1MLA17117,0.22119815668202766,89.98156177139437,53.72195375224417,112.654,53.72195375224417,2660.309523809524,2528.304347826087,1472.1772151898733,1773.5396825396826
ZHWUF5ZF1MLA17179,0.19801980198019803,187.93485355650003,78.37468941681637,223.699,78.37468941681637,3791.7428571428572,3989.153846153846,1275.22131147541,1843.2083333333333
ZHWUF5ZF1MLA17330,0.16666666666666666,140.05564323199528,65.09767109061393,170.59,65.09767109061393,2770.6153846153848,1663.2142857142858,846.7272727272727,1500.75
ZHWUF5ZF1MLA17490,0.15384615384615385,124.03682890548222,58.40140077271413,151.278,58.40140077271413,3705.9375,2771.6923076923076,1286.857142857143,2280.576923076923
ZHWUF5ZF1MLA17621,0.6376811594202898,151.87300200573966,49.65729121025963,249.448,49.65729121025963,2139.45,2129.402298850575,450.7493917274939,903.9929577464789
ZHWUF5ZF1NLA17927,0.24675324675324675,129.23073661730743,56.08938438527374,159.325,56.08938438527374,3537.9166666666665,2676.2631578947367,716.1830985915493,1369.516129032258
ZHWUF5ZF2LLA13138,0.004739336492890996,27.3588,8.39657347826087,27.3588,8.39657347826087,280,289,144.5,280
ZHWUF5ZF2LLA15228,0.24528301886792453,119.74671551115422,48.85646388166828,159.325,48.85646388166828,2745.4736842105262,2848.76,975.6027397260274,1534.235294117647
ZHWUF5ZF2LLA15374,0.17,125.48594963587419,32.144010529895155,162.544,32.144010529895155,4202.24,3639.5151515151515,1396.5581395348838,2144
ZHWUF5ZF2MLA16185,0.3786407766990291,157.27920476991588,67.07414897637308,225.308,67.07414897637308,3002.6363636363635,2608.5897435897436,1059.7395833333333,1693.7948717948718
ZHWUF5ZF2MLA16199,0.2835820895522388,142.71777643187187,58.48582916007803,170.59,58.48582916007804,3336.7894736842104,2273.222222222222,818.36,1440.8863636363637
ZHWUF5ZF2MLA16283,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWUF5ZF2MLA16445,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWUF5ZF2MLA16493,0.28102189781021897,176.72451099065592,72.64282892830143,210.824,72.64282892830143,3421.3492063492063,3256.1184210526317,955.4633204633204,1446.6107382550335
ZHWUF5ZF2MLA16770,0.31512605042016806,148.79393815332327,70.63083792862538,196.34,70.63083792862538,2168.030303030303,1365.3866666666668,497.1067961165049,1300.8181818181818
ZHWUF5ZF2MLA17210,0.15492957746478872,174.89426196473744,74.90463613875048,239.792,74.90463613875048,2915.6,2781.0588235294117,775.0491803278688,1619.7777777777778
ZHWUF5ZF2MLA17238,0.1896551724137931,118.9359605716353,61.14866259044862,154.497,61.14866259044862,1951.8125,1854.2857142857142,748.8461538461538,1040.9666666666667
ZHWUF5ZF2MLA17255,0.6470588235294118,150.17623599206408,59.88438686892677,218.871,59.88438686892677,4289.7307692307695,4681.290909090909,1061.7360824742268,1991.6607142857142
ZHWUF5ZF2MLA17515,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWUF5ZF2NLA17919,0.4375,122.93341237025693,52.134866698996085,154.497,52.134866698996085,2096.0714285714284,2006.4285714285713,780.2777777777778,1333.8636363636363
ZHWUF5ZF2NLA18052,0.19298245614035087,147.88662653960284,61.21990222209541,157.716,61.21990222209541,4996.75,4302.363636363636,1631.9310344827586,3074.923076923077
ZHWUF5ZF3LLA14461,0.38285714285714284,177.29280449607205,85.76364195343936,254.276,85.76364195343936,3151.5576923076924,3059.7611940298507,1145.2737430167597,1862.284090909091
ZHWUF5ZF3LLA14489,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWUF5ZF3LLA14508,0.4585365853658537,142.4071649767485,60.163433640389066,183.465,60.16343364038907,4218.014492753623,4404.630434782609,1315.6688311688313,2007.193103448276
ZHWUF5ZF3LLA15318,0.09375,156.45930752949107,69.13885545331985,172.2,69.13885545331985,3959.875,4682.75,1628.7826086956522,3519.8888888888887
ZHWUF5ZF3MLA16230,0.35555555555555557,169.87477664985894,66.55471661504292,207.605,66.55471661504292,3488.576923076923,3603.3125,1201.1041666666667,2015.6222222222223
ZHWUF5ZF3MLA16468,0.23247232472324722,141.94462950848765,71.6437952970679,186.684,71.6437952970679,2923.641025641026,2548.1290322580644,853.9675675675676,2073.1272727272726
ZHWUF5ZF3MLA16809,0.2743362831858407,100.59273414766398,35.462944657951425,141.622,35.462944657951425,2129.78,1775.5806451612902,909.801652892562,1120.9368421052632
ZHWUF5ZF3MLA17068,0.32673267326732675,178.75516179858155,82.4293533858156,233.355,82.4293533858156,3713.285714285714,2533.3333333333335,1229.4117647058824,2599.3
ZHWUF5ZF3MLA17328,0.05102040816326531,119.4007996495957,64.82054877807727,144.841,64.82054877807727,1453,582.6,291.3,1089.75
ZHWUF5ZF3MLA17331,0.2956989247311828,136.56915008515327,45.4340576537768,189.903,45.4340576537768,2119.0714285714284,1490.1698113207547,493.61875,1059.5357142857142
ZHWUF5ZF3MLA17670,0.07777777777777778,150.68540470718233,55.824669845303866,180.247,55.824669845303866,2067,1676,598.5714285714286,1181.142857142857
ZHWUF5ZF3MLA17717,0.3008130081300813,129.6873087683851,45.46737210667063,165.762,45.46737210667063,2258.25,1558.4054054054054,620.010752688172,1129.125
ZHWUF5ZF4MLA15989,0.1646090534979424,167.51456422076708,70.14813127034611,231.746,70.14813127034611,2505.4347826086955,1978.4473684210527,775.0618556701031,1694.8529411764705
ZHWUF5ZF4MLA16429,0.39925373134328357,150.36822787866492,61.87916784512604,268.76,61.87916784512604,2581.6202531645567,2441.647619047619,813.8825396825397,1206.792899408284
ZHWUF5ZF4MLA16527,0.04411764705882353,117.24707019870506,61.764812935923196,123.919,61.764812935923196,3142.6,2711.1666666666665,1016.6875,1654
ZHWUF5ZF4MLA16561,0.034722222222222224,208.537207690067,64.12201504806292,230.136,64.12201504806292,4015.6,4505,750.8333333333334,1544.4615384615386
ZHWUF5ZF4MLA16639,0.40772532188841204,137.46153996431505,57.88448995610434,196.34,57.88448995610434,2545.5569620253164,2273.221052631579,1013.8779342723004,1748.6869565217391
ZHWUF5ZF4MLA16754,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWUF5ZF4MLA16768,0.326271186440678,145.50257968624788,71.75275234023769,193.121,71.75275234023769,2925.296875,2915.5974025974024,1268.3672316384182,1817.6601941747572
ZHWUF5ZF4MLA16821,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWUF5ZF4MLA16849,0.49230769230769234,178.45925451173323,80.91300151193907,284.854,80.91300151193907,5671.1612903225805,5117.640625,1001.6177370030581,1953.4
ZHWUF5ZF4MLA16883,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWUF5ZF4MLA16902,0.47761194029850745,100.1037153103302,40.8574773387396,204.387,40.8574773387396,2210.607843137255,2202.4444444444443,527.5817490494296,636.9548022598871
ZHWUF5ZF4MLA17127,0.5674418604651162,134.71169151484264,58.72407903150434,212.433,58.72407903150434,3776.046296296296,4176.694214876033,960.7984790874525,1345.9174917491748
ZHWUF5ZF4MLA17533,0.3561643835616438,159.0274169569653,67.14973210582453,210.824,67.14973210582453,3174.6585365853657,3042.392156862745,876.6214689265537,1370.1157894736841
ZHWUF5ZF4MLA17676,0.47706422018348627,156.30447947921292,60.84996443408788,228.527,60.84996443408788,3494.846153846154,4337.576923076923,895.0555555555555,1108.121951219512
ZHWUF5ZF5LLA15384,0.42105263157894735,122.97678434303698,46.612728536585365,157.716,46.612728536585365,1631.5,2023.5,558.2068965517242,932.2857142857143
ZHWUF5ZF5MLA16777,0.4604651162790698,154.5504676890032,61.14606457983082,246.23,61.14606457983082,3053.7638888888887,3081.626262626263,935.8312883435583,1505.9657534246576
ZHWUF5ZF5MLA16858,0.5903083700440529,173.43413739848543,57.072947003525265,257.495,57.072947003525265,5126.438775510204,5787.015037593985,927.3168674698795,1762.7754385964913
ZHWUF5ZF5MLA16892,0.635593220338983,131.67049969717092,64.34289708699694,189.903,64.34289708699694,1818.1574074074074,1992.4133333333334,766.3128205128205,976.9203980099503
ZHWUF5ZF5MLA16911,0.319672131147541,100.49437940455341,48.8514285514794,148.06,48.8514285514794,1908.2933333333333,1969.6493506493507,811.0320855614973,987.048275862069
ZHWUF5ZF5MLA17038,0.42424242424242425,143.242062831909,52.88834149394796,201.168,52.88834149394796,5449.05,6765.442857142857,1124.895486935867,2030.7018633540372
ZHWUF5ZF5MLA17315,0.3333333333333333,140.013,64.22111177865612,140.013,64.22111177865612,NA,NA,NA,NA
ZHWUF5ZF5MLA17413,0.7074829931972789,131.33870309145053,55.907080565002744,215.652,55.907080565002744,2330.65625,1730.673076923077,731.6666666666666,1819.0487804878048
ZHWUF5ZF5MLA17718,0.7894736842105263,147.65820043310876,46.10909686958614,191.512,46.10909686958614,2170.5333333333333,2535.6,613.4516129032259,879.9459459459459
ZHWUF5ZF5NLA18062,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWUF5ZF6MLA16397,0.8438661710037175,177.29967276874928,57.9755469598216,288.073,57.9755469598216,7280.920792079208,8355.566371681416,1008.7382478632478,1543.2801678908709
ZHWUF5ZF6MLA16416,0.5597014925373134,160.41935209541003,72.504007919942,247.839,72.504007919942,3167.4538461538464,3589.7449664429532,948.354609929078,1315.555910543131
ZHWUF5ZF6MLA16433,0.17153284671532848,140.92612780293808,55.45607735329924,196.34,55.45607735329924,2299.714285714286,1842.936170212766,773.375,1170.7636363636364
ZHWUF5ZF6MLA16450,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWUF5ZF6MLA16559,0.3389830508474576,176.98890875320907,74.64537664471482,252.667,74.64537664471482,2952.1428571428573,3087.65,950.0461538461539,1291.5625
ZHWUF5ZF6MLA16593,0.6113744075829384,175.54362558484348,52.79127722804969,276.807,52.79127722804969,7484.512195121952,8940.546875,1021.7767857142857,1552.4367622259697
ZHWUF5ZF6MLA16786,0.4918032786885246,175.908131421005,70.15529625742249,249.448,70.15529625742249,6016.8421052631575,4758.078651685393,918.587852494577,1633.142857142857
ZHWUF5ZF6MLA17386,0.2604166666666667,166.76476542121344,69.69351682234831,197.949,69.69351682234831,2425.823529411765,1925.2083333333333,840.0909090909091,1374.6333333333334
ZHWUF5ZF6MLA17579,0.6521739130434783,187.3578222504459,71.13675344015209,271.979,71.13675344015209,3200.4186046511627,3458.2596153846152,972.0513513513514,1418.7422680412371
ZHWUF5ZF7LLA14947,0.22633744855967078,125.12475627170582,60.43784701838611,183.465,60.43784701838611,1423.21875,1259.9814814814815,576.6016949152543,929.4489795918367
ZHWUF5ZF7LLA15404,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWUF5ZF7MLA16229,0.48125,168.06722647619048,68.46914512388857,247.839,68.46914512388857,2600.76,2358.6133333333332,811.4495412844037,1340.5979381443299
ZHWUF5ZF7MLA16246,0.23076923076923078,140.37458551020407,47.40548434137292,143.232,47.40548434137291,3082,1881.5,627.1666666666666,1541
ZHWUF5ZF7MLA16313,0.40963855421686746,157.78534772207377,66.00495044895777,212.433,66.00495044895777,3453.5625,2204.6666666666665,661.4,1285.046511627907
ZHWUF5ZF7MLA16358,0.8034188034188035,183.21578368135192,56.880827643499046,286.463,56.880827643499046,5768.211267605634,5782.258064516129,881.5573770491803,1539.6353383458647
ZHWUF5ZF7MLA16568,0.1825726141078838,149.36296641061142,61.19503154169086,226.918,61.19503154169086,3967.230769230769,3503.2954545454545,1014.1118421052631,1910.148148148148
ZHWUF5ZF7MLA16859,0.21100917431192662,180.08857510842486,79.30647594111161,257.495,79.30647594111161,3888.6666666666665,3464.913043478261,1069.7046979865772,1912.4590163934427
ZHWUF5ZF7MLA17316,0.757396449704142,181.49793181736194,57.99066860052504,297.729,57.99066860052504,6738.049504950495,7235.6328125,950.8839835728953,1564.4666666666667
ZHWUF5ZF7MLA17381,0.21739130434782608,69.16310168674698,15.22090530120482,125.529,15.22090530120482,270,506,108.42857142857143,270
ZHWUF5ZF7NLA18032,0.3076923076923077,136.77921523653185,72.1949707670497,157.716,72.1949707670497,3509.8823529411766,3011.6785714285716,947.4943820224719,2057.5172413793102
ZHWUF5ZF8LLA14536,0.22549019607843138,181.43842683565273,61.9104133250497,241.402,61.9104133250497,1824.8,1740.9565217391305,616.0307692307692,829.4545454545455
ZHWUF5ZF8LLA15329,0.1320754716981132,130.15492042471044,49.13780282239382,165.762,49.13780282239382,1496.2222222222222,1164.5714285714287,494.06060606060606,841.625
ZHWUF5ZF8MLA15848,0.18181818181818182,100.37857306329113,33.2461968607595,101.389,33.2461968607595,37.7,37.7,37.7,37.7
ZHWUF5ZF8MLA16045,0.22564102564102564,170.2711992580172,71.50062101970236,236.574,71.50062101970236,3412.323529411765,3507.8372093023254,1383.8256880733945,1966.4237288135594
ZHWUF5ZF8MLA16269,0.5109489051094891,197.8423926707018,76.27493691574156,281.635,76.27493691574156,5136.854700854701,5618.707142857143,1073.150068212824,1778.1420118343194
ZHWUF5ZF8MLA16434,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWUF5ZF8MLA16823,0.07883817427385892,132.42246820334563,48.68693137519009,175.419,48.68693137519009,2717.3333333333335,1653.2941176470588,803.0285714285715,1746.857142857143
ZHWUF5ZF8MLA16918,0.4065040650406504,147.65592968667107,67.58125673100315,233.355,67.58125673100315,4906.432835820896,4340.72,993.2997711670481,1945.1538461538462
ZHWUF5ZF8MLA17129,0.21025641025641026,187.11419511617635,61.851684891774894,244.62,61.851684891774894,2336.090909090909,2049.756097560976,875.4166666666666,1329.155172413793
ZHWUF5ZF8MLA17244,0.4748603351955307,180.1719416060003,64.22161883973672,262.323,64.22161883973672,2973.7285714285713,2895.247058823529,845.6907216494845,1210.2383720930231
ZHWUF5ZF8MLA17406,0.216,154.9487241749784,68.27472124479698,228.527,68.27472124479698,2632.05,2966.653846153846,1001.7272727272727,1754.7
ZHWUF5ZF8MLA17664,0.08,151.7074542868526,62.02129247011952,209.215,62.02129247011952,1960.75,1400.4166666666667,840.25,1120.4285714285713
ZHWUF5ZF8MLA17745,0.5603448275862069,126.58663641668882,49.36198901408451,154.497,49.36198901408451,2505.5102040816328,2249.8,807.939226519337,1147.3831775700935
ZHWUF5ZF8MLA17857,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWUF5ZF8NLA17925,0.52,141.9725113814815,69.46465108518518,194.731,69.46465108518518,4085,2731.3076923076924,1044.3235294117646,2042.5
ZHWUF5ZF8NLA18198,0.5897435897435898,186.95593833321223,87.47987656760881,241.402,87.47987656760881,3708.4761904761904,3827.8636363636365,1791.7659574468084,2290.529411764706
ZHWUF5ZF9LLA14903,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWUF5ZF9LLA15162,0.3617021276595745,139.37051128372696,71.5749556130702,162.544,71.5749556130702,2788.6521739130435,3282.5,885.7539682539683,1603.475
ZHWUF5ZF9LLA15405,0.6850393700787402,170.79338654325844,79.25197648778376,273.588,79.25197648778376,4259.6274509803925,4016.425287356322,1049.3363363363364,2262.9270833333335
ZHWUF5ZF9MLA16202,0.23809523809523808,152.7239105478578,56.537701582497725,193.121,56.53770158249772,4041.214285714286,3010.0416666666665,849.8941176470588,1950.9310344827586
ZHWUF5ZF9MLA16300,0.09926470588235294,188.2103764299876,80.25859052416357,263.932,80.25859052416357,3621,2172.5185185185187,1128.0384615384614,2468.8636363636365
ZHWUF5ZF9MLA16328,0.3458646616541353,143.24697828166362,87.62485409978017,164.153,87.62485409978017,7941.369565217391,5903.739130434783,1919.2367491166078,5294.246376811594
ZHWUF5ZF9MLA16359,0.06334841628959276,156.3834836437867,73.1682735225823,183.465,73.1682735225823,52.492592592592594,59.27564102564102,20.278508771929825,39.36944444444445
